date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:51:57	2399/2399	---M--	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:56%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fdoi-mat-khau%2F	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embed7fe3.json	(from ../doi-mat-khau/)
23:51:57	6668/6668	---M--	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:56%20GMT	../wp-json/wp/v2/pages/852	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/wp/v2/pages/852.json	(from ../doi-mat-khau/)
23:51:57	2522/2522	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Dec%202020%2016:51:57%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fdoi-mat-khau%2F&format=xml	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embed7045	(from ../doi-mat-khau/)
23:51:57	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2028%20Dec%202020%2016:51:57%20GMT	../doi-mat-khau/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='black'%20stroke='none'%3E%3Cpolygon%20points='9.4,2%2024,2%2014.6,21.6%200,21.6'/%3E%3C/svg%3E%22	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/doi-mat-khau/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from ../doi-mat-khau/)
23:51:58	4776/4776	---M-Z	200	added ('OK')	text/css	etag:%2212a8-5b722ea88e52e-gzip%22	../wp-content/uploads/elementor/css/post-829.css?ver=1608735475	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/elementor/css/post-829e5a4.css	(from ../tra-cuu-sach/)
23:51:59	2369/2369	---M--	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:58%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Ftra-cuu-sach%2F	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embedc632.json	(from ../tra-cuu-sach/)
23:51:59	2477/2477	---M-Z	200	added ('OK')	text/xml	date:Mon,%2028%20Dec%202020%2016:51:58%20GMT	../wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Ftra-cuu-sach%2F&format=xml	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/oembed/1.0/embed7086	(from ../tra-cuu-sach/)
23:51:59	6004/6004	---M--	200	added ('OK')	application/json	date:Mon,%2028%20Dec%202020%2016:51:58%20GMT	../wp-json/wp/v2/pages/829	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-json/wp/v2/pages/829.json	(from ../tra-cuu-sach/)
23:51:59	226/226	---M--	400	error ('Bad%20Request')	text/html	date:Mon,%2028%20Dec%202020%2016:51:59%20GMT	../tra-cuu-sach/%22data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visible'%20height='100%'%20viewBox='0%200%2024%2024'%20fill='black'%20stroke='none'%3E%3Cpolygon%20points='9.4,2%2024,2%2014.6,21.6%200,21.6'/%3E%3C/svg%3E%22	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/tra-cuu-sach/_data_image/svg+xml,_svg%20xmlns='http_/www.w3.org/2000/svg'%20preserveAspectRatio='none'%20overflow='visib/__/svg__	(from ../tra-cuu-sach/)
23:51:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Dec%202020%2016:51:59%20GMT	../?p=829	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/indexf9af.html	(from ../tra-cuu-sach/)
23:52:05	197556/197556	---M--	200	added ('OK')	image/jpeg	etag:%22303b4-5b6fae97bff90%22	../wp-content/uploads/2020/12/landscape-mountains-sky-4843193.jpg	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/2020/12/landscape-mountains-sky-4843193.jpg	(from ../wp-content/uploads/elementor/css/post-805.css?ver=1609171234)
23:52:13	95014/95014	---M--	200	added ('OK')	image/jpeg	etag:%2217326-5b6fba24852e7%22	../wp-content/uploads/2020/12/project-background.jpg	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/2020/12/project-background.jpg	(from ../wp-content/uploads/elementor/css/post-829.css?ver=1608735475)
23:52:52	1067455/1067455	---M--	200	added ('OK')	image/jpeg	etag:%221049bf-5b6fc13877794%22	../wp-content/uploads/2020/12/about-bg-2.jpg	C:/Users/PHUNGDINHSON/Documents/test/thuvien/127.0.0.1/wordpress/wp-content/uploads/2020/12/about-bg-2.jpg	(from ../wp-content/uploads/elementor/css/post-852.css?ver=1608569388)
